"","state_code","state_name","density","hispanic","afam","education","vap","county_fips","county_name","vote_16","vote_12","clinton_votes","obama_votes","trump_votes","romney_votes","midwest","twoway16","twoway12"
"811","VA","Virginia",29050.4297507374,0.151146032152035,0.0892899322786549,110996.068213672,175001.00185287,13,"Arlington",121339,117608,92016,81269,20186,34474,FALSE,0.820092333469992,0.702150454023137
"812","MD","Maryland",28803.6920948747,0.0418061668963896,0.644385069472638,44474.2112486797,487401.007341474,510,"Baltimore",239402,254005,202673,221478,25205,28171,FALSE,0.889392569708353,0.887157569227195
"813","MA","Massachusetts",11350.253830504,0.0471596606403948,0.0302378607044993,60399.8247381666,131314.004307851,15,"Hampshire",84193,81621,55367,57359,21790,21480,FALSE,0.717588812421426,0.727546011491774
"814","KY","Kentucky",983.971175009863,0.010910413227298,0.0369741834331146,42161.9228997454,6421.00025311112,7,"Ballard",4101,3895,816,1189,3161,2647,FALSE,0.2051797837566,0.309958289885297
"815","LA","Louisiana",1221.90615632351,0.0128425699432643,0.302445603702371,40133.6856335259,12570.0000230074,49,"Jackson",7464,7529,2139,2305,5169,5132,FALSE,0.292692939244663,0.309936802474116
"816","LA","Louisiana",3698.42304033781,0.0185765559110785,0.421296018431197,34252.9691401709,29966.0003223419,69,"Natchitoches",16621,17258,7144,7942,8968,9077,FALSE,0.443396226415094,0.466654915094894
"817","KY","Kentucky",2750.98122961553,0.0684513269772873,0.0698023613241275,41043.2935201401,15172.0003477037,17,"Bourbon",8803,7923,2791,3075,5569,4692,FALSE,0.333851674641148,0.395905755117806
"818","LA","Louisiana",14936.8430031375,0.0524999306671289,0.604053170637743,41933.7058921709,270614.002900422,71,"Orleans",165812,157813,133996,126722,24292,28003,FALSE,0.846532902051956,0.819014380352238
"819","LA","Louisiana",2659.56524274451,0.0144035376259034,0.303662666253314,35125.9825779003,31790.0008052886,9,"Avoyelles",16586,17032,5035,6077,11165,10670,FALSE,0.310802469135802,0.362870961963337
"820","AL","Alabama",472.780042602046,0.0167156884405868,0.119193918288048,40053.1830280439,26374.9999285936,79,"Lawrence",14829,14148,3627,5069,10833,8874,FALSE,0.250829875518672,0.363551602954888
"821","AL","Alabama",608.697166224357,0.0283245346374382,0.206171154490903,34991.0451708637,17440.0007603019,111,"Randolph",10187,10421,2291,3078,7705,7224,FALSE,0.229191676670668,0.298776936517181
"822","IL","Illinois",2519.89924499301,0.00998266348227261,0.00561898545975774,62837.8989778229,12722.0002363622,147,"Piatt",9060,8707,2645,3090,5634,5413,TRUE,0.319483029351371,0.3634011525344
"823","IL","Illinois",1482.96458367196,0.0105011947725028,0.00363961783813442,43246.7397374702,12980.0005526841,191,"Wayne",8301,7680,1048,1514,6967,5988,TRUE,0.130754834684966,0.201812849906692
"824","IL","Illinois",25713.8748355591,0.239622685635514,0.249698197556699,58616.687160217,3962395.07075311,31,"Cook",2180344,2011598,1611946,1488537,453287,495542,TRUE,0.780515321999987,0.750240791823309
"825","IL","Illinois",2674.18335306595,0.0136474888236523,0.0482478986922615,38088.8159193995,19209.0006926954,165,"Saline",11384,10720,2572,3701,8276,6806,TRUE,0.237094395280236,0.352241362900923
"826","IL","Illinois",5022.21310987094,0.0187057596370999,0.178345726309357,48476.758666763,85484.0028989017,115,"Macon",48060,48899,18343,22780,26866,25309,TRUE,0.405737795571678,0.473705005302668
"827","CO","Colorado",5307.90958839143,0.413741733854787,0.0205138793545697,45547.7865930333,120148.002312914,101,"Pueblo",78646,76194,35875,42551,36265,31894,FALSE,0.497296922650402,0.571576331519914
"828","FL","Florida",6924.87355705285,0.0597516197937779,0.0969921009746408,45779.7691951503,84908.0006467998,119,"Sumter",77238,60479,22638,19524,52730,40646,FALSE,0.300366203163146,0.32448063819179
"829","FL","Florida",3772.55137670543,0.121221199822453,0.100702899886113,48606.5913038795,235311.005389631,69,"Lake",170462,150811,62838,61799,102188,87643,FALSE,0.380776362512574,0.413531671150011
"830","FL","Florida",5219.36814814491,0.176935533504272,0.14966741100176,45211.5877431225,460359.005383328,105,"Polk",286969,248683,117433,114622,157430,131577,FALSE,0.427241935073109,0.465566472650173
"831","FL","Florida",3546.33588501206,0.048012466018435,0.115882554208047,49551.5477637221,131776.003457323,5,"Bay",88222,79861,21797,22051,62194,56876,FALSE,0.25951590051315,0.279384747931633
"832","FL","Florida",1285.17989325014,0.043078814187861,0.273026968968211,39364.6878542998,39839.0006043613,63,"Jackson",21159,20941,6397,7342,14257,13418,FALSE,0.30972208773119,0.353660886319846
"833","MN","Minnesota",5585.44453634774,0.0798540634955876,0.0366062626005545,59549.6693897914,48979.0028529614,131,"Rice",32443,32267,14437,17054,15429,14384,TRUE,0.483392486439429,0.542464533367263
"834","MN","Minnesota",3432.61770143708,0.0879859225935173,0.00972644212515525,47607.3350503919,24383.0010064989,47,"Freeborn",16051,16706,6041,9326,8808,6969,TRUE,0.406828742676275,0.572322798404419
"835","PA","Pennsylvania",1599.75382009968,0.0103683315392801,0.00481182331621678,41098.2387008077,13556.0006689429,105,"Potter",7864,7242,1302,1897,6251,5231,TRUE,0.172381835032437,0.266133557800224
"836","MN","Minnesota",4908.34779770322,0.10566094533384,0.0267599440972304,49069.4978423512,29280.0010043979,99,"Mower",17715,18539,7437,11129,8823,6938,TRUE,0.457380073800738,0.615984944927215
"837","OH","Ohio",3542.86856069973,0.0339024813129449,0.0455185939993823,41561.1461422505,77489.9999247789,7,"Ashtabula",41180,43063,15577,23803,23318,18298,TRUE,0.400488494665124,0.565378494572575
"838","","",3249.43725341501,0.021536484229723,0.213918389637551,35863,4944.00026220083,NA,"Bedford",NA,2805,NA,1225,NA,1527,FALSE,NA,0.445130813953488
"839","","",17180.8165369944,0.985698261293803,0.00233647487227396,29373.4400866459,136059.002563596,NA,"",NA,NA,NA,NA,NA,NA,FALSE,NA,NA
"840","OH","Ohio",2781.04295100238,0.00712570018492553,0.0278462758897994,40057.3011048839,47800.9996953309,87,"Lawrence",26789,25833,6974,10744,18689,14651,TRUE,0.271753107586798,0.423075408544989
"841","OH","Ohio",9182.03480160364,0.0478918068674521,0.226645885499517,55643.2915723882,884872.004985392,49,"Franklin",587524,571028,351198,346373,199331,215997,TRUE,0.637928247194971,0.615916567384462
"842","ND","North Dakota",1760.96679964898,0.00371900869548813,0.00289256198962858,44792,1961.00017291307,39,"Griggs",1265,1343,298,536,847,771,FALSE,0.260262008733624,0.410099464422341
"843","ND","North Dakota",2383.55609812656,0.0189071596392509,0.0102098696208514,43236.4613348459,4074.00004440546,21,"Dickey",2407,2535,554,853,1667,1610,FALSE,0.24943719045475,0.346325619163622
"844","TX","Texas",5878.30713589846,0.356682742730087,0.0413793700789633,46360.1556430683,84290.0035136938,451,"Tom Green",38479,36720,9173,9294,27494,26878,FALSE,0.250170452995882,0.256939068893066
"845","TX","Texas",13493.9030319035,0.378584477820114,0.0632926079107936,43237.699702959,27155.0016554445,227,"Howard",8723,8695,1770,2110,6637,6453,FALSE,0.210538836683716,0.246408968819339
"846","TX","Texas",3017.87963716248,0.169791963648188,0.108330906552795,65462.8419061442,73596.0035305321,257,"Kaufman",41265,34670,10278,9472,29587,24846,FALSE,0.257820142982566,0.276006760300717
"847","TX","Texas",1383.76547203128,0.796317601029871,0.0115074799688141,22083,2429.00002017617,229,"Hudspeth",871,863,324,379,503,471,FALSE,0.391777509068924,0.445882352941176
"848","TX","Texas",786.192719141191,0.181861460382257,0.00809754929361558,45329.1096503763,8203.00014731288,31,"Blanco",5685,4973,1244,1220,4212,3638,FALSE,0.228005865102639,0.251132153149444
"849","TX","Texas",1256.45763456696,0.101326748171183,0.00587061093611674,39451.8015733239,6701.00039476156,193,"Hamilton",3620,3552,479,591,3060,2918,FALSE,0.135348968635208,0.168424052436592
"850","TX","Texas",858.514256324357,0.134710741898984,0.0198347063350283,35313,946.000045597553,345,"Motley",615,600,40,55,566,538,FALSE,0.066006600660066,0.0927487352445194
"851","TX","Texas",1517.16455399842,0.0840358969967976,0.0486809753250307,41522.0633668752,2919.00026005507,129,"Donley",1465,1535,191,226,1225,1287,FALSE,0.134887005649718,0.149372108393919
"852","NH","New Hampshire",2913.46117740505,0.0112706312319124,0.00722417753175388,56880.7600018289,34540.000818491,19,"Sullivan",22683,21837,10210,12166,10796,9269,FALSE,0.486051604303532,0.567576393748542
"853","IN","Indiana",3101.62599859966,0.0224223160227466,0.012464686403027,77063.6195798023,40723.0012686104,11,"Boone",32537,27737,10181,8328,19654,18808,TRUE,0.341243505949388,0.30689858490566
"854","IN","Indiana",1433.08724031307,0.0327868792121368,0.0053075379055603,39519.229465394,17667.0010485798,149,"Starke",9316,8754,2489,3809,6367,4738,TRUE,0.281052393857272,0.445653445653446
"855","SC","South Carolina",6585.12679638848,0.0539020980928603,0.301971109683597,54691.3361678312,277551.000667274,19,"Charleston",176345,161707,89299,81487,75443,77629,FALSE,0.542053635381384,0.512123230850449
"856","SC","South Carolina",1358.20024156257,0.0165984763748617,0.420567528528308,38352.5941089967,52023.0006960332,31,"Darlington",29674,30150,13888,15457,14989,14434,FALSE,0.48093638535859,0.517112174233047
"857","SC","South Carolina",1704.00235102881,0.0717180210953386,0.31430628603928,42936.275407913,28964.0021108985,71,"Newberry",16807,16351,6217,6913,10017,9260,FALSE,0.382961685351731,0.427440796389043
"858","AZ","Arizona",10484.8434712223,0.135142570020292,0.0157490271370444,48379.2573705001,102633.001735151,5,"Coconino",59784,51962,32404,29257,21108,21220,FALSE,0.605546419494693,0.579610515680409
"859","AZ","Arizona",2521.88587758785,0.107688291154737,0.0113914447427529,38250.8630140811,75476.0024088547,17,"Navajo",40294,37465,16459,16945,20577,19884,FALSE,0.444405443352414,0.460099378207391
"860","OK","Oklahoma",1197.10813592156,0.0300817072582345,0.0043869163957865,36900.0065562706,32180.001575619,41,"Delaware",15716,14276,3311,4196,11826,10080,FALSE,0.218735548655612,0.293919865508546
"861","NC","North Carolina",2008.3923236061,0.0844271114478598,0.0921299773407206,44899.8441933687,117563.004681796,35,"Catawba",72351,69601,21216,24069,48324,44538,FALSE,0.305090595340811,0.350824259915169
"862","NE","Nebraska",1889.99840737374,0.0173732868247601,0.0054191888135151,48923.6608224418,4731.00012588501,93,"Howard",2994,2870,544,914,2284,1890,FALSE,0.192362093352192,0.325962910128388
"863","NE","Nebraska",3768.25345468973,0.016238806143125,0.00656716354285826,61204.2967761194,12788.00060606,159,"Seward",7922,7573,1875,2386,5454,5003,FALSE,0.255832992222677,0.322912437406956
"864","NE","Nebraska",1723.32113739605,0.0200945651166029,0.0086682420121205,44219,1941.00008702278,77,"Greeley",1175,1185,210,340,912,820,FALSE,0.18716577540107,0.293103448275862
"865","WA","Washington",1595.70055452801,0.0226111589383789,0.00529801406546927,47715.6874172185,8174.00047791004,43,"Lincoln",5861,5872,1244,1673,4108,4063,FALSE,0.232436472346786,0.291666666666667
"866","NC","North Carolina",1770.73925462387,0.10777133525232,0.219632332070696,45847.1488777272,82851.0007406473,85,"Harnett",46065,43415,16737,17331,27614,25565,FALSE,0.37737593289892,0.404023685192093
"867","NC","North Carolina",1300.09751574673,0.0281000810918827,0.214747448916405,38495.1794795979,75080.0038831532,45,"Cleveland",44673,43340,14964,17062,28479,25793,FALSE,0.344451350044886,0.398133239995333
"868","KS","Kansas",1442.87681564446,0.0202516088049588,0.00687327151663713,51386.0687327401,12248.0010283589,139,"Osage",7046,6906,1753,2268,4826,4427,FALSE,0.266453868369053,0.338760268857356
"869","KS","Kansas",1098.81240976343,0.0208522181177777,0.00755515423411687,30846.034753702,2651.00016097724,207,"Woodson",1443,1447,273,380,1082,1035,FALSE,0.201476014760148,0.268551236749117
"870","KS","Kansas",2556.52004796584,0.0442973456152026,0.0170801687996479,57959.282586558,15193.0009428859,149,"Pottawatomie",10693,9479,2225,2335,7612,6804,FALSE,0.226186845583003,0.25549841339315
"871","MS","Mississippi",9941.86901804581,0.0294738608480135,0.383916499217882,65082.0789575959,69554.9992336631,89,"Madison",50131,49571,20343,20722,28265,28507,FALSE,0.418511356155365,0.420930752198907
"872","MS","Mississippi",2344.86951386758,0.0121027617792979,0.517028011756031,35549.9262944263,29433.0009990036,113,"Pike",16360,17974,8043,9650,8009,8181,FALSE,0.501059058061301,0.541192305535304
"873","VA","Virginia",1326.02275446908,0.0340192909538434,0.138466580273468,58384.2881037006,25818.9999614656,137,"Orange",17267,16354,5957,6870,10521,9244,FALSE,0.361512319456245,0.426337346406851
"874","VA","Virginia",1888.86345588385,0.0613673598286504,0.0224799367309954,50054.651346653,32764.000459224,171,"Shenandoah",20508,19373,5273,6469,14094,12538,FALSE,0.272267258739092,0.340348292734256
"875","VA","Virginia",579.60402596756,0.0100962177217584,0.00733485852855435,37475.4009146999,18701.0002625287,169,"Scott",10100,9992,1581,2395,8247,7439,FALSE,0.160866910866911,0.243542810656905
"876","MS","Mississippi",7217.12450225416,0.0143273668891761,0.36991040907043,32002.4330095865,38964.9993498921,105,"Oktibbeha",18124,18117,8859,9095,8576,8761,FALSE,0.508115858904502,0.509352598566308
"877","VA","Virginia",266.551511314672,0.0190688058949715,0.303670731790029,33578.5843000159,9685.00056439638,37,"Charlotte",5807,5898,2155,2503,3479,3311,FALSE,0.382499112531061,0.430512555899553
"878","VA","Virginia",2989.27919477691,0.140443025168891,0.0671684423784782,24940.2097415507,5498.00042805076,640,"Galax",2376,2277,681,900,1603,1332,FALSE,0.29816112084063,0.403225806451613
"879","VA","Virginia",189.043668618443,0.0269651115712936,0.0210746748724802,44421.9326526605,11931.999625355,63,"Floyd",8050,7644,2300,2732,5293,4673,FALSE,0.302910575530093,0.368939905469278
"880","MS","Mississippi",299.669977187042,0.0169549730398006,0.374957059087228,27900.1507618284,6572.0002014637,9,"Benton",4022,4116,1719,2051,2251,2041,FALSE,0.432997481108312,0.501221896383187
"881","TN","Tennessee",2408.70435227067,0.0235328534081446,0.0459476255613726,46295.2387892824,58665.001701802,1,"Anderson",29881,29659,9013,10122,19212,18968,FALSE,0.319326837909655,0.347954623581987
"882","TN","Tennessee",1213.16888795739,0.0283549543141671,0.0461294095389311,39047.6915776987,40471.0014635324,107,"McMinn",18755,17834,3510,4609,14691,12967,FALSE,0.192846546893028,0.262232589895312
"883","TN","Tennessee",1197.01329843589,0.0159742236573597,0.11178566375133,37736.8348991012,22976.0007382333,55,"Giles",11137,10799,2917,3760,7970,6915,FALSE,0.267934233489483,0.352224824355972
"884","TN","Tennessee",11112.9700120272,0.0173646496189449,0.284473937466423,26204.2012257406,6522.99966320395,95,"Lake",1970,2087,577,884,1357,1163,FALSE,0.298345398138573,0.431851489985344
"885","GA","Georgia",1035.38738818607,0.0151836739507865,0.283428545919,32527.7964081633,4689.00026132166,201,"Miller",2544,2775,623,852,1891,1905,FALSE,0.247812251392204,0.309031556039173
"886","GA","Georgia",1538.23559954723,0.0254703846686597,0.290691021945656,39960.8856297757,9528.9998049587,49,"Charlton",4016,3764,1004,1197,2951,2527,FALSE,0.25385587863464,0.321428571428571
"887","GA","Georgia",748.424251806139,0.0109874793581032,0.248596032231466,53085.6367504971,21195.9993644804,169,"Jones",12551,12105,3961,4274,8305,7744,FALSE,0.322925158976031,0.355633216841405
"888","GA","Georgia",4395.43719132054,0.100628150078573,0.293558991149468,38558.8805523705,29757.9996465743,277,"Tift",14219,13927,4347,4660,9584,9185,FALSE,0.312037901083914,0.336583604189238
"889","GA","Georgia",6966.90807172633,0.104460474592539,0.271047182948681,33519.4449766095,96291.0002243519,59,"Clarke",45476,40368,29603,25431,12717,13815,FALSE,0.699503780718337,0.64798960403608
"890","MD","Maryland",3149.02945400483,0.0261048014301201,0.0370600825567591,85515.9429200522,125897.003828287,13,"Carroll",91848,87536,26567,27939,58215,56761,FALSE,0.313356608714114,0.329858323494687
"891","AR","Arkansas",4373.81966192697,0.0199206338109919,0.51567718244425,42240.334426938,36093.0002747178,35,"Crittenden",15952,16716,8410,9487,6964,6998,FALSE,0.547027448939768,0.575492872308159
"892","AR","Arkansas",2415.93385406921,0.0606960796160489,0.0158358628753151,40249.5151901595,45598.0010606647,33,"Crawford",22450,20591,4488,4881,16686,15145,FALSE,0.211958061773874,0.243733146909018
"893","SD","South Dakota",1878.24498479099,0.0142721161951659,0.00323501326264255,47651.2823977165,3897.0002527684,15,"Brule",2288,2379,571,824,1565,1499,FALSE,0.267322097378277,0.35471373224279
"894","IA","Iowa",2485.7175535952,0.0226971504635365,0.00853214110618097,46191.975066269,9517.00034984946,35,"Cherokee",6258,6415,1679,2634,4192,3662,FALSE,0.285981945154147,0.418360864040661
"895","SD","South Dakota",3669.36662228875,0.0156250013534944,0.00696428322308098,44553.4527678571,8775.00024500489,79,"Lake",6786,6285,2314,2724,4038,3419,FALSE,0.364294710327456,0.443431548103532
"896","IA","Iowa",3827.25385570344,0.0258400512895832,0.0632362076188614,43884.4929200248,30982.0013034046,57,"Des Moines",19103,20385,8212,11888,9529,8136,FALSE,0.462882588354659,0.593687574910108
"897","IA","Iowa",2003.02351435222,0.012258839750487,0.00314844572417027,54750.8183949625,11333.0003629923,85,"Harrison",7465,7322,2131,3136,4902,4065,FALSE,0.303000142186834,0.435495070129149
"898","NM","New Mexico",1259.71533542577,0.558065385321706,0.00546497810160575,33413.4880225886,26155.0012903064,55,"Taos",15260,15339,10668,11978,2727,2730,FALSE,0.796416573348264,0.814386728311123
"899","IA","Iowa",3793.99264028052,0.0130826590799968,0.0218529078251755,52754.1769551313,16012.0008175075,105,"Jones",10133,10449,3787,5534,5720,4721,FALSE,0.398338066687704,0.539639200390054
